Board number,Data Sent,Number of Bytes Sent,Data Received,Number of Bytes Received
1,0020001000,5,00011DC40000EFD200010A9300018284000739EC000231BF0001E6CA00023B4E00021925000E3C3E0000B0F70004275D000204D80000E1FF00013504000254810001F35B0011B7CC00016599000195290001231C000ECDC10003381A00010D9000014921001183C8000112CB0001A77F0002B8BD00034DF80001A0290001A12700011D91000108770001425B00023BAB0007E21A001230B40002076D0000E85100018DE2000197C900011D66000CF12800016592000191DC0002E4DF00019C770000F7BA00072B9C0001C449000375A500022CFD000A3E6E000A1AF700010DA70002AAAD0001AB330004424200015C5A00032AD90001BDC2000315260004123C00016D86000173E7000595DB0001110100016496000140FC00010CAE0001F4B30001E91B000225A7000194C7000546750002BF550001D8B00002704800071D6F000152DD000E336E0000FC4E000B39C40002727000030104000152FC0001821A0001EB8C00114E920003B7E600027E720006D06B0001B4BD00033B510002BD910001F6350002A6C30011CB820000DB0F0001110000028C3E0000B51F0000F4970008E6F500014D4600020708000ADE55000175E90002F4DF00013F0700016DC00008989100117C0E0000EE8E00019D1E0006142B000166A700042DD700049005000188020001900100043C2D00017D030003D0480009FBF20002379800034E1A0006DE03000153720001CA6A0001C3770002001C000268CB00012A0600014A310000DFF90002FD830000B03200020CAD0001BE5500065E030002E7ED00027EF400078B44000157BB00011A04000259170003AFA000017A8A00031A6F0002998800029AF00001D95000032C4C000209A300029DA4000217EC00031A660001A4790001D67C000197F500086F0A0002EFCC000189BA0001398300024C2D0002F5E000052DBA0011AD9D0005A2E50001FAC50000D1A5000199EC000374FF0001281B000277900002353300047E0B000158F20001ABD1000328B3000266870001C849000277890004A73F0000E13800018BE900013F87001198890005B9280004FBC80004DBC500012F9F000186FF00011B7500027E0E000414FD00068AE20001889F0002CE56000501150001A2F50002BA5C0002DD8D0007D684000907B80002888200012B2200033268000154570006C00A000114100001D57400041A3700013BB000035B550000E7420004A98B0001436C0008E33C00016648000278860001D6690000FF4C0003A188000136A20005FD3700012ED200029BA40000F035000336FD00012D6D0002F8B40004B1640005BF8B00038E9600046FAE000165360001163D0002545600018BC3000BC48C0003BB2D0003B7B40002E84C0001BA350003D7EC0000CF530000FFFD0001E65C0002A293000220310000D10C0008EC2300029548000320010010DB42000172ED0001A623000CF78900012D46000230AB000B18F40001543300045455000265FD0003CFAB0001D4F5000176970000DF3B00020C1200015D49000FF6FD00016D350002B8C40001DACD000341DA000260490001286E00014EC600031C4E0000B0FE00011C8200079B850006245F0002CEEC00086713000335430000EE020000FBF1000144CA0001748E0002FBF70001D2380002D7F20001483800010F9E0009780B000F2CA7000257200003A08200028E0A00028E9800010ED70000CC300001D26C00032BC10001304900018154000124D8000A8F7F0001C5EB0002E75F0002DB0800058EA900013D15000176B400010DB50002DBAF00025FAC0000E291000340130001A48B0001D86D0001A1CB0000A0000001F1A80002F6830006236F000111840001992600021B4A000238F00001BF9D000A339800039AF00001AD690001F0E2000447AF000161380001C8FD0010BFB80002096D000134D900039DD200029B48000793CB0001B5B2000156A100034D3700027DA7000408420002853700010D6B0001A2FF000157510002B3870000CF8E00018E95000160D20010E47300047E550007346900021C570003417900012BD50000BE06000144DD000265C10001522600021BEC0008555A000140CF00017E1E0001ED10000100900010B9D90011A0A00000ECF500068FDC0001158F00029D34000231140004593E000223C20000B0B500019C4800012DE80002200C00016C160003DE3900014AD70002C8DF00031C120000D53F000253D1000D5197000947000005780C00011B1A0001173100041CCB0002BCF7000386C30011771B00116FBE0001ABB20002582300014A8C0005280E000119BF0000FF920003451B00028FE9000159070001304B00025E730001C9CE00117D4E00015C4F00017929000110CF0001B38700021FD4000751CA0002336E00020DC90000D8FF000F2F89000209F600052F480002FFA90002BC470001516F0001B0FD0001456D00024B5200011A7F0003BBED0001467A0001E274000224280001F084000119EF00011A39000134DF00061DEF0001C9E800111314000225AB00010BF9000592A1000115930001009F0002AAF8000118CF00021D620001CA38000440D50000EF910011D6B40001C048000109DB000A9A2000025D0600028D1E0003BFE00007C7A30006173500092BC8000259290004DCEC000EEC240001D7990002E0BB0001710F00024387000100420002368E0006F9A90000EDED00027F1B0001ECBA0001269F0011A0F100018E4C000E2F460001E3E600020B2B0001497000024FFB0001D452000298F8000B88A40003B1F1000273A6000219020001D51A00034C9B0003397B000114910001BC520002959C0002039E0004AB860001B1770002D1180003F86E000108A90004001B000248C70008A36100012D510002087A0003075C0001BAB90000EEAE0000A9CE0010DA320004C24700101F1E00018363000175100002F7EA0008E5860002E7C6000317850002131C0005D0AB0002C7FD0003B2C600089BC300023DC300111E05000211440001365C0007210B0008C42B0001FB2600014A120001112A0002CC0800026728000137C30001760F0001C17F0001FBAC0001A06500034360000282F80002D7F30003F7030006011B0001235000027C220007244700071F67000257310000D139000312EC001113E800063CEB0000BB880001518A000539790001DD37000276390001EAA20001D0CE0001D68A0003FB3E0003F99500029A190001DF630003101F000160FE0003D11C00076037000237D2000184F90002D86400016FCB000371F40001D90F0002694700015BA70002A70A0005E43700073C3000036BC60008DDAB0002C32900011437000197FD0002E43600039E170002D391000196B50001915600057978000213810001CDE00000FE390007878B0001A894000207F00001DC790002684F0009B01D0001C76C0001BB4000012426000454520006CC210002273F000413110001BCB80002D0270000F14A000115F3000144DE0001AE3D00015CE90000FEB90000CF930002E2670003115100018F030007A6CA00011E9300016C2B000553F5000506B90000E0C10001D5A900012FBE000353600002EDD9000201C900010FC3000164AA000116180002AFCC000191350001C30700023D9C000169DC0000A0070001D98C000149C900041D970000D008000285C70003BAA800025FC4000177BE000BE3CD00016C45000355850004D63F0001D8340003B78100011E910000CEF300028DE9000118470001699F0001A9C50001788F00033AE90002306C0002E25B0003213A00028BE1000148080003190E001185D1000B25B70001F8050003453B0002ED830003F3030001887E000A05C50001FB1B00013D34000A3FD8000165C90000FDB30002A04D0000EBF60002DC60000127A50002AAB20002117600019A2D0002C4B1000133F600060CFB0001149900010FD80002205E000D61E800012AEC0010499D00017F3A000311C1000121290003317E0003CCBF0001CC900000E7A60001EC6C0002FFC2000174DF0002B0A900014029000109160002BC8F000500510000E65400022B7B00032D0D0002F48A001192B70001FD4000012DB000069DB3000222B40001E2A1000193AB0003E3E00002B28F000309DA00026F3E000673910000A392000261070006857E00071FF80003C2040005A178000245910002DBA9000253F7000103840001A4A5000874140000FE4E0002658A0001A23A00033778000400A90001AA270003E5C50008070E0002257B000144650006CEF80001EB9600013ABB0001295A0002C3530001A083000290B600020249000A24160002DE4D000376550003172F0000EF2D0001A31D0002607400016DEF0000C02400010DFC00018CD800012FA80001BA9E00021BC20001553A00059B0100014FF600026B51000977F600017A6600024A720000F36E00016E4B000110B30000FE2E000138C200117DF5000534910000EDA50000FDCA00037A3D0001DFB2000116B700010B9E000A94D400012E360001B3C00003EBC8001079490001F96B0009BFFA000178C00001C3C900039C940009337A0000C080000134D900009FDD000B8A8D0001AC540003014300018E5B000323FA00039CB0000176FF000240330002BDA30001197A00018B8B0000FD9C0002279B00038270000153CB00013605000535E90001C6CA00018108000112750003971800036E8A0009F2120003DB230005D25E0008A91200019C8200012FB80001E25F00034D0F00023068000216310001469C00027E2E000177EA000242850005164900064D5C00116E13000349570003B77F000284C700048F9E0002A80C00014308000351FE0001D7520001673800012C210001815900113D910003932900032519000219DF0002ED8500030180000298E500025ED40003ED450010BB240002456900011F4F00016CF60003222D00038FC80004A66D000213D6000136B400028674000126380002B1A0000134A70001F1ED0000BEFC00012F1F0001852700019F3A000383D00006122C000269820001D323000101F2000160200001CF50000249470008BB020001C083000460BF0001A64F0003ED96000C0A6B00032E010001855700011ECD0001EB230007806C00052074000284CF0010A10D0001DD020001CEB100035E64000264CD000174970001BD2A00017EE400018190000382DB0004567D00023EA0000175B900079F4B0001F045000235A700019B900000FD260000EA45000543E8000148DF00022B670003D25F0001DD000001A02B00019B4E0001DBDA0000F4690005D88D00020111000355860001E261001196C4000185180001E8D7000356C80003AED90001774100031F5D00024654000188EF000146EF00085B160006287B000103A60004D86D000280210001C6FA0002E74B0002D8EF00056ED40001CDC9000100BF00037C3E0002AFF600088BC3000244850001052F0004D84B0007BC9F0001E32E0001540D0000E3FE000112A900039FA2000114C90005B0E30002EC890003D08B0001E2D600025A470002D3CC000217290000BE8E0002C4AB00019C930002E60600017589000567B5000101A400014A4F000A150800014EE100030C860009F80D000173D100019E750001D45600023D9A000110B900008F640002392A0002E87A0002B478000698FC00086CE500011D3600016E84000523320001E1C80000E1E4000136F100029E65000303740003421D0003AAE6000242AB0001334400017C68000127C900036931000106E90001E8ED00027CBD000230F600012F9E0011AF0C00033C510002934D00049D620000BFFF0001934D00021E510002B563000417A90001CDB9000927920001A7AB0000CDB600011FF40001C44300017A2700023C150004346B00014BAC00032C9200014B00000236A200029BB600025774000246B60001D1760001D9AF0004AE850000AC45000202F9000220590002118700054C9E0003606900029DD4000349310003590800017BCF00020F880007813A00023C090003547D000454890003450E00016C09000220FE0004301B000139140000AC330000C8EF00033C850004770100029F4F000178DD0003A5030001784900018FDB00016AFD000349EE00011B69001186560001BA2500010E170003B9CF0003F91E0002884600012FD60002C4250000F5130002B87F00010F510006159E00017C6C0008EF230003B7CA0001359A0003490B0003222100017158000265A9000186CF0001D2F800016AD50001FF2900059BAB00015BF2000B306B00013CB8000129270001E7550000E4D200082052000428190004712E0001162E0007FD340002E694000102940002A2700000FE5400015D4C0002A53D0002C28D0001925B000161DC00022FF4000370940000ECB30000F45700012D1900027E38000186040005BDF30009819C000140F00001248D0002BD87000167EC0000F6790002878C0001455100019E5B0002CA0C000107C400028F6E00020C78000122F5000321DA0002E9040001CF0E000B222100079F340007032C000167060001BDF0000248D40002AC1000027D000002670700019BAD00014632000253FE0004D9570000CFFC0003AD3400017E480003616900029915000136AB00037E4C000123B70001FA780002815B0001A0D40001169C00016FF20002891E000329EC00016B870005486A0002901A00026914000165E00000EE760002C30300064F7100014CCF0005A060000B7D590008357B0001C78A0002E6730011394300044A2F0001B8E700019A2A0004CCB50003A0A2000202920002A56400028EF100050F0A00042BE90001CD8F000137490005692D000149950000DF41000165EB0000C2290001C62D000121C100031B590008BAF100023A3500015DF10000D0410001AA97000A058F000AADB1000BD0D8000103A000032BA700024CBF000283B800016AF8000679230001FDE100010CC90001735300104D560001892C000120A30001586B0001BA8B0002059D0002FC6000056557000494C900050FE10007107B000294FA0000F633000144450004C63400011C220001A4D80004F3300000A01B000238D6000C9D0B000158D90001EDB50001B3B600015DD300046986000DBB260001077200024BA1000491060000DFFF000212D00001BD510001727B0002CF230000FD6F000B6DAC0002383200013FA60002A61100024AD3,5120
1,8020001000,5,000115030000F23700010D8900017386000B4E23000239470001D6180002539A0001F0140010DF060000A8B9000463C600021E640000EF1B000137250002474000022BA60010B84A00015FE40001AF70000112EB0010F653000396760001083E0001449C001089AD0001129F0001A0A6000288650003885500019DFD000198890001092A0001039300013B7800024E140009A46200112BED000232EE0000E2B80001AB2D0001BB11000119250011317200013BAF00019B9A0003FC6D0001A65C0000FE2D000EAD390001C6E3000490EC0001DFCE000772C3000BA183000101290002BEA70001A19800041C9F00013E4C000351520001B8440003C0040004A353000168E100017A0C0005675900011452000161D500013AA50001045A00020F480001F5AA0002060700019BE100065F9A0002A8600001FC9D000273CE00111D660001569700109B510000F953000CCBB8000235770002F75A00014C020001AA500001BC99001059B6000345CA0002652D000FF3960001BB7C000339C5000276D40001F3F20002C55C0010BF250000D277000117170002593B0000B7720000EC5E000C5DBF000147B20002161A00104E7E00018C6D0003089B00014EE50001619F000A0084001072720000E5ED0001840600057932000164370004686F00047F9D0001987E00017D6F0003DACB00018EBE0006743A000EE1C800025310000383EB0009C4AD00016470000190790001D5220001EA9A000250E40001257300014C140000D9D50003C7700000AD7000022C750001DE9D00088E2300032C5500028A580009E25700015F7A00011C7A00023BE4000537D0000167AD0002B45A000292530002BA510001D1710003C0B20001D0F100037F910001DB2200030D900001B57F0001D90B000194B500109AA500030D1900018CAE00013EC9000204770003310F00051E0200109C3B00067E650001E2600000D03900018AE600041D9D00012707000295EA0001FBD50004B926000147790001A2ED00031FD300026FB40001BA3E00028D5E00044CC00000E10F0001851900013EF5001086AD000A1B740005298300043FCB0001242200015DE600012351000282C70005047F000CA71400019F6A000416F5001021E200017B5B0002B71B0002CE0700084BA80005961E00023980000121810004738400018B4700090C71000110410001D1D90004B593000143320003B5880000DE2A000407B1000134FB0008A0D900015D6F00022E530001C1D80000EE1800037D4A000138E80005590400013BB1000274ED0000E800000441D000012CCE0003D37F00054E08000755370003869500047B2300016D02000112740002992E00018A6700104F6D00037BF80004E9C60002DA7B0001BD8F0003754A0000C23B0000FD68000235F3000274AE00025BFD0000CF5900096AE10002752B00032407001039ED00014D8F00019E2C0010030D00012BFD00023ED8000CC4950001545B000DE136000301010006BFAA0001E0EF00018F880000D6870001D690000152090010472C00015FA900026E940001CF510003775700025D3700011DB7000131A50003F3D60000B00E00011CAA0005E0D10006B1490002F3FA000864770003148F0000EBDF0000F8320001441D000175AF000472790001F1530002C6D700014EB500010A6900071454000FA6F0000208C500042FB20002BB1700034B58000107DC0000CC870001BD540003217E000116350001709400011E9C000E6E0F0001B6860002FC5D0003137F0004F9EE000137970001707300010CD100032D89000209750000DEB40002F55B0001A9FB0001FA2A0001B69300009DE000021EA1000372660009965C0001032500018F5900025E55000234B50001A013000C85EF0004A37F0001B33D0001A30E0004A4970001724D0001B58600103EB400020AF100011F920004BF9B0002C29700050A7F00019401000157270003657500026BEE0003A904000279D50000F0BC0001D8B100016B4F00026F3A0000CF5B000199AA00015F97001028D000065AD7000BF91800022B1D0003255E00011E500000B90B00012D8000027EAE0001598D000216A9000622BD0001492E000173940001EEA90000EC8B000E2D0D00107A710000E2290004D2C00001155E000256DF000212090005B93B00022EE80000AA860001B8BD0001273900025A6800016A260004EBDA0001475200031FEB000371070000D445000260F8000E1DD3000929AC0006C3E000011B4F0001040F0004779B0002C45A000339CE00104BD2001044B100018E2B000288B700015F610006FB1F0001235A000103230003A1BB0002BD53000152A700011E4A0002558B0001D3250010C9B6000162C900016B410001026B0001C93C00023E73000BC86F0002A53E0002614A0000D044000B4FDD0001B6460004CE680003563E000306E9000146EE0001982B000159820002C00A0001179A000390FD000137460001B0A400020CE30001C88200010B9F00011217000134670005ADE60001CF6600100C5700022F4B000103EE0004EAC5000111260000F5640002CE02000117CF0001F4240001B61000061E120000F0DA0010A5590001D3C0000102430007F99D0002918F0002DE7E0003F7E1000920990006F6EB0006DE25000250B00003BAE0000FE9B30001B1AF00032E53000173C80002435B0000F6F9000242AA0008AB380000F8C0000275AF0001EFE000011F810010735E0001A0C5000E68720001E2460001C11500013EFA0001F361000225E50002C0830007B7B30003567F0002C173000220DA0001F0220003945A00032C8D0001030B0001C50200027A980002080D00065DAC0001E57B000332F700043BC4000107C0000478320002685C000945BC00012287000216760003171500020E220000E0260000A4C1000FD20B0005603A000FFEDF000184870001705F0003BBE1000B5A6D000321170002AAE30001EF66000555F9000244E70003F7FA00080C0000022E86000FFB2E0001CEB900011F5F00086C64000809CD0001E76100015BBD00010771000283F800026009000125BA00015F610001C18C0002066E0001AE740003315E00024E410002FF8400035B1D000D5F16000121A100021EE300084BB70008692E00024C410000CFAC00037F94000FEE1B000864920000B64E0001430B000763DB0001B3DE0002CCC30001E8AA000201F000020A6F000B3FC20003F18F000351FE0001F9DB0002DB0E00017171000420590009E9DD000271AD0001959B0005E02C00018A710003CDF00001E9050002CAA9000183F90002FE2000039F9B0009405E00033C0F000BA1FB0002CF5B0001178B0001B7FB00031CD40003AAB30002C814000150D80001A19A00084A160001BE7D0001B23B0000F676000F62CF0001910200021ADA0001CF69000260CB000B9A570001BF610001CDC5000117F800072BB5000726CB000273E100048F200001C974000338FF0000F5F30001047B0001460A0001B736000152F30000F4E50000C9C00002F3EF0004169D0001A659000FB8E2000119B4000184A900043D660004F36F0000D0B50001A8FE0001339E0003FA150002B4CB0001F6930000F99D00015EB3000121650002F92300018C870001DF97000209A70001870700009FED0001F165000140070009219E0000CF09000275450004A9990002E5E500019175000E22AB0001512B0003201C000361E20001BF710003008800011E840000CD05000290D900011CE0000176870001B86D00019E1C0003320B00025F2A00031CE30002CB920002549300013F070002A4790010553D00103709000206FB000271F10003127600046B0A00018864000989B00001F675000136C2000C134C000169210000FB75000278DB0000F30C00030224000129240003637B0002321E00019BBD0002595F00012E170004F75D0001171A000117E30002213E000EDBF100013316000FD67600016E7D000430CC00012E32000358760003E1090001DDC70000DA100001ECA00002DF05000156FA0003A5800001335400010357000284CE0008650C0000E8910002020C0004F6E500042C1500105EE40001FB8700012E750009FE510002220A0001DFCE0001A371000413A40002C3E9000492D100025B5A0006FD6B0000A04400022DB90009FEA90007FE7E000326DC0006A2DE00022B4C000335F300022F1B000106D300019FD5000663B50001016500029E0F0001A45B000396800003CCAD0001BC46000381E3000A6AF6000229C50001255700047D7A0001F14100012E1100013D51000297FC0001BDB600028FAE00020B03000C2B130002B7FD0003F773000400DE0000ED24000192F70002AB6400016DB50000BFF80001113100017F60000129FE00019CA3000237F800014C460005BCC3000158D30002BBE8000FC34E000177030002ABAF0000EF3800017A4500010FAD0000ED97000133B6001068F50005560C0000E24E0000FBD000036A920001D329000112A000011E800004CD7100011CA00001DB010005854E000D9C2B000204DF00105105000173E20001D80600048FC300101ECA0000BFF900012779000090D3000F6F220001C46F0003690400017C31000379C900048F7E000182BF000248050002C8A700011FF8000191D6000101BD000219B200036C77000150160001393C000515AB0001CED00001819C0001099C0003AED40003A4AA001071030004B1B600065820000522CB0001A923000124230001BD2700033A8C0002544100025E840001434C0002C7280001808B00022A62000919A50004B733000F68520003F23900034E76000229AD000356EA0002F8C8000132720003558C0001C29900015E3400012D85000175F6001032D700030DF50004AF9E0001FD3300036E9B0003CC32000282240002900D000F4F2C00109BB100020C7700011B890001606F00038D59000397360004CCFB00022F01000128650002B6C4000126500002DE1200013C0C0001DCA80000C0A20001264100018E240001A5730003C2FC000C606D0002250900020E2B00010746000133770001DAFE000259D500093CA10001C2CD0004D1D60001CC5B0004A3250008510C0003C347000165950001201400021BEE000DED070006FFD70002448A0010282B0001FE3D0001A5DB0003A1B30002655100018B4100019BEA00017C1200017BA00003FC53000703A40002448C0001826700073E780001F32C00021F3A00018F3700010EFB0000EC37000369AD000149CA000244650003BE52000201B70001793A0001938F000232AC0000ED6100060CAE0001E78D0003695B0001E073001056A3000185550001B0F50003D104000435B2000172F40002C41B0002355C0001812800013FA9000828B2000530550000F1DB000515B0000260200001BCD000033E4300039EB90007364C0001C7D10000FE8A0003A25100022E96000C3723000278B20001098700042DE50008306D0001F0830001412D0000DFCE0001060300036A4F00011B4B0008ACAF00030B4800034F200001FE01000274C30002D26D00021AA60000B9150002CF500001A2110002AAA800016E220004A9730000FEF30001443F000CE64800013DA1000335E20006576400016C150001AF810001B0E30002151B000119DA00008005000249A100033A96000293580005A0AA0005C9D50001204C000175AD0004CA140001EDDA0000DE5700011EDB00029A680002EAA800034F150003718F00028DB100012005000182610001337400034B5C000100EB0001DC8100029BD8000274CC00012685001077CE0002FA420002669900031A150000BEE700016820000222A900023D0F000379E10001BF9C0007AA050001C01D0000CB8300010DEC0001B7E200016EB1000255A30004F82800014D4300034AA4000160BF00024ED30002C9250002564900027A360001DA240001DB8E000A688B0000A0C10002014A000204A900023DB4000596D50004F6BF00028460000325DE000333860001697100022E0F000F395200025D430004C2F4000504160003C5FF000153E90002B2DE0004B3D6000135DC0000A0E70000BE17000403200004932500024779000161B6000489F6000173850001C20200014CFC0003E1E800012F1C00101A5C00017FD8000109A70003FF8A0004A58F00027C72000137010002E1EC0000F0D1000260CC00010F790004153E000187D8000672C900054E23000136A4000421A500030D37000157A40002481E0001861F00020A6E000150890001F50A000D0BCF00015583000F2AFC0001317F000124990001E4D40000E95E0007454C000FE36B0004B5400001127F00090DEC0002F0B50000EF85000292650000F636000159DE0002FC3C0002F5A10001A03700015E410001F5580003A6550000E8D50000EEA700011A440002730300018906000FDDBB0009F69000012BA1000113A1000340C800016A270000FF960002B22F000138C60001842F000300A70000F7F0000300BF0001D2480001163E000366D0000339800001D4A000109282000934A6000FF4B4000193B40001A54900021CA900039BC10002BF27000284200001A783000138FE000243B20005F8090000CACD00041FE80001A8EF00038A210002A69B00012A890007A9FC00011AAB0001F36C000287F30001BDED0001087A000154F6000240CB0003051000014FD2000DC4DC0002A11C00027422000184280000E8460002BC9E00063D16000151B70007D8320010175D00070F7A00019C7000037A3F000FA669000398CC0001D2510001ABD7000D35BB00032D020002098F00026CD600027FD300040DE500040E670001D59500012F0400070A7C00012D000000E2DF000166E50000B9570001CC8A0001263A0003CE21000B648F0001FC6C00014E9F0000CEA50001D57D000E52D8000A8396000F95540000F8A7000608F8000205BD0003353800016B2C00085B6D00021D3300011111000195760010129500018C0A000111560001313B00019E8500024D880003461D00074BBE000390A1000777DB0003A9AE000300780000EEB500014082000EB90E00012320000187750004758E0000962D0001E0C8000F329900014F910001F2200001BA3F00016BD7000312F5000FB9240000F9F600023E01000706400000D39A0002327B0001A15F000164DC0002A3240000FEAB000695210002079A00014DB30002CCB800022C7D,5120
