46
20
145
26
25
235
23
39
20
30
26
12
20
66
17
28
58
13
25
18
12
15
17
17
42
49
35
31
31
12
33
17
13
224
226
15
20
225
95
169
14
21
66
35
30
56
65
133
82
21
14
26
28
20
23
13
122
25
176
27
25
10
17
16
23
50
65
13
16
40
36
91
31
17
98
21
179
60
36
24
30
15
16
37
56
228
83
14
29
36
151
120
54
11
11
46
33
50
51
20
25
104
10
75
19
15
85
17
112
13
25
42
27
222
15
113
156
13
12
21
20
34
19
234
12
168
17
48
48
229
41
13
27
230
15
19
161
17
28
36
50
226
12
29
16
35
17
25
12
38
21
236
28
34
16
206
82
42
51
34
48
21
19
36
61
22
26
42
218
24
72
22
49
16
62
34
13
22
16
25
36
228
23
43
29
209
17
103
218
12
24
19
32
24
13
35
20
22
40
22
34
27
10
116
31
22
71
234
8
11
10
117
41
20
56
46
33
139
223
103
41
54
71
16
18
124
36
28
13
35
87
234
45
16
43
153
50
96
76
91
24
224
224
70
65
229
203
55
179
177
19
216
30
68
225
27
202
20
98
29
156
28
23
96
35
224
35
36
202
22
50
19
22
32
25
21
53
49
15
28
45
69
14
17
26
229
15
31
40
12
19
68
50
226
223
62
47
19
46
7
34
13
20
80
84
56
224
39
43
19
23
32
28
192
163
24
14
117
11
8
29
19
25
23
29
37
38
24
46
28
76
17
27
25
93
20
23
16
15
35
10
226
41
14
18
15
138
15
21
18
23
37
35
26
226
21
36
33
37
15
34
35
222
42
24
228
76
15
20
14
18
34
58
42
56
13
40
65
40
13
19
161
16
23
17
203
50
66
18
120
20
47
56
215
69
32
36
228
29
61
25
24
17
33
168
228
28
18
49
90
44
28
168
80
16
56
26
27
68
71
11
15
82
38
21
95
20
25
16
55
27
172
27
39
33
22
25
33
52
15
12
67
41
32
44
227
204
20
36
28
31
40
26
31
17
31
25
21
33
188
40
35
28
40
111
27
53
19
31
229
191
42
48
20
18
24
17
14
32
105
84
16
45
131
61
17
23
12
22
22
64
34
59
16
45
14
56
39
223
17
27
25
43
170
68
53
21
33
28
12
41
18
15
33
224
10
42
184
212
10
19
21
31
11
28
21
37
19
18
222
18
226
137
230
41
24
17
14
10
20
73
24
16
35
122
51
22
43
220
62
51
234
15
31
16
103
21
18
33
41
62
38
21
51
157
42
42
170
37
33
34
24
77
37
68
23
29
29
23
14
43
11
16
54
130
19
35
18
31
224
40
43
57
113
73
35
48
49
41
13
22
25
18
82
45
25
36
63
37
220
10
46
61
223
11
92
18
26
13
237
18
20
149
25
41
27
27
18
18
46
35
40
25
14
30
24
13
47
35
24
117
35
32
38
47
42
60
34
14
42
53
19
43
225
18
27
34
40
26
235
21
125
49
86
26
60
95
17
29
33
14
32
24
49
23
236
24
59
29
28
38
63
101
28
20
33
14
18
36
86
65
36
19
22
185
22
25
19
60
25
39
227
42
35
14
27
28
43
49
42
35
128
28
25
14
31
19
48
83
33
13
38
25
40
30
194
44
25
27
32
23
12
10
223
17
113
51
14
28
35
206
29
16
22
14
14
41
41
74
42
18
19
16
26
28
16
25
32
42
25
31
221
41
32
66
23
29
198
50
27
19
119
127
66
49
28
65
50
25
74
44
226
50
24
21
222
30
18
38
227
65
20
31
19
215
14
31
21
82
27
19
13
23
71
22
34
57
51
87
34
37
51
69
224
25
23
21
222
15
75
14
19
20
32
187
218
46
230
15
41
23
37
33
34
37
180
72
25
10
20
23
45
68
56
31
65
225
26
51
17
29
38
40
62
38
30
15
51
29
24
24
12
28
61
24
16
15
30
19
226
50
18
29
33
17
22
29
224
31
58
30
20
19
30
17
226
55
18
36
49
25
198
27
35
49
104
31
18
81
33
24
226
24
182
37
45
24
94
32
16
18
46
35
83
20
88
218
23
34
204
41
21
14
40
27
11
38
20
19
25
25
25
119
19
43
158
52
200
11
32
61
46
15
55
17
223
29
8
25
13
65
29
25
50
41
19
44
13
22
48
51
20
43
15
24
60
22
42
12
22
43
13
22
27
53
45
27
25
12
18
20
35
33
55
41
15
110
37
14
38
23
46
11
220
20
32
32
22
19
66
45
219
15
229
78
14
28
25
14
37
110
19
72
126
45
56
24
172
74
19
37
44
20
50
28
221
30
42
14
110
33
35
30
22
17
86
170
57
92
60
17
37
15
40
14
47
10
131
14
222
110
45
75
45
77
75
19
31
18
24
25
64
25
59
14
27
67
46
26
227
27
230
52
27
15
31
68
12
28
25
215
15
23
10
17
54
137
15
36
20
11
43
20
226
15
18
20
28
24
43
20
66
115
45
23
21
26
12
16
18
15
72
27
223
28
14
165
34
44
29
28
23
16
32
20
50
26
10
38
222
73
31
27
22
33
15
21
28
13
18
72
16
198
45
43
26
83
17
13
9
15
19
15
57
22
47
37
17
185
33
15
222
21
23
12
21
107
30
71
54
121
54
14
29
30
20
59
14
14
30
83
17
99
27
29
222
220
103
12
17
19
229
21
37
37
24
24
41
87
60
17
29
31
232
26
26
46
19
13
29
12
67
89
73
19
12
58
32
34
34
39
92
45
15
39
209
21
13
25
13
27
71
106
48
14
36
76
28
27
21
79
84
43
15
50
20
21
28
18
227
19
23
49
18
15
14
31
48
16
117
219
58
26
154
24
23
34
38
15
61
84
20
34
41
38
61
216
15
31
21
