NUM_LOOP,FREQ,EVAL_BITS,REP_BITS,BOARD_NUM
1097,26,6,2,0
1098,22,6,2,0
1099,49,6,2,0
1100,20,6,2,0
1101,82,6,2,0
1102,67,6,2,0
1103,55,6,2,0
1104,20,6,2,0
1105,20,6,2,0
1106,29,6,2,0
1107,15,6,2,0
1108,16,6,2,0
1109,18,6,2,0
1110,15,6,2,0
1111,49,6,2,0
1112,32,6,2,0
1113,131,6,2,0
1114,27,6,2,0
1115,17,6,2,0
1116,147,6,2,0
1117,28,6,2,0
1118,35,6,2,0
1119,22,6,2,0
1120,27,6,2,0
1121,20,6,2,0
1122,19,6,2,0
1123,31,6,2,0
1124,20,6,2,0
1125,74,6,2,0
1126,27,6,2,0
1127,13,6,2,0
1128,56,6,2,0
1129,221,6,2,0
1130,62,6,2,0
1131,28,6,2,0
1132,27,6,2,0
1133,26,6,2,0
1134,35,6,2,0
1135,16,6,2,0
1136,18,6,2,0
1137,28,6,2,0
1138,13,6,2,0
1139,20,6,2,0
1140,90,6,2,0
1141,16,6,2,0
1142,105,6,2,0
1143,37,6,2,0
1144,35,6,2,0
1145,29,6,2,0
1146,96,6,2,0
1147,14,6,2,0
1148,10,6,2,0
1149,9,6,2,0
1150,14,6,2,0
1151,21,6,2,0
1152,15,6,2,0
1153,62,6,2,0
1154,24,6,2,0
1155,34,6,2,0
1156,43,6,2,0
1157,19,6,2,0
1158,205,6,2,0
1159,27,6,2,0
1160,15,6,2,0
1161,223,6,2,0
1162,18,6,2,0
1163,22,6,2,0
1164,15,6,2,0
1165,21,6,2,0
1166,93,6,2,0
1167,28,6,2,0
1168,63,6,2,0
1169,44,6,2,0
1170,171,6,2,0
1171,71,6,2,0
1172,14,6,2,0
1173,30,6,2,0
1174,39,6,2,0
1175,23,6,2,0
1176,41,6,2,0
1177,17,6,2,0
1178,17,6,2,0
1179,30,6,2,0
1180,110,6,2,0
1181,17,6,2,0
1182,192,6,2,0
1183,24,6,2,0
1184,27,6,2,0
1185,223,6,2,0
1186,119,6,2,0
1187,107,6,2,0
1188,12,6,2,0
1189,14,6,2,0
1190,19,6,2,0
1191,64,6,2,0
1192,20,6,2,0
1193,38,6,2,0
1194,39,6,2,0
1195,20,6,2,0
1196,22,6,2,0
1197,38,6,2,0
1198,83,6,2,0
1199,75,6,2,0
1200,14,6,2,0
1201,24,6,2,0
1202,31,6,2,0
1203,230,6,2,0
1204,30,6,2,0
1205,26,6,2,0
1206,43,6,2,0
1207,17,6,2,0
1208,13,6,2,0
1209,31,6,2,0
1210,12,6,2,0
1211,69,6,2,0
1212,51,6,2,0
1213,41,6,2,0
1214,18,6,2,0
1215,12,6,2,0
1216,60,6,2,0
1217,33,6,2,0
1218,36,6,2,0
1219,32,6,2,0
1220,41,6,2,0
1221,66,6,2,0
1222,51,6,2,0
1223,15,6,2,0
1224,38,6,2,0
1225,224,6,2,0
1226,21,6,2,0
1227,10,6,2,0
1228,24,6,2,0
1229,11,6,2,0
1230,27,6,2,0
1231,50,6,2,0
1232,51,6,2,0
1233,59,6,2,0
1234,12,6,2,0
1235,31,6,2,0
1236,55,6,2,0
1237,33,6,2,0
1238,26,6,2,0
1239,21,6,2,0
1240,51,6,2,0
1241,220,6,2,0
1242,43,6,2,0
1243,15,6,2,0
1244,36,6,2,0
1245,22,6,2,0
1246,20,6,2,0
1247,28,6,2,0
1248,20,6,2,0
1249,50,6,2,0
1250,16,6,2,0
1251,27,6,2,0
