NUM_LOOP,FREQ,EVAL_BITS,REP_BITS,BOARD_NUM
408,41,6,131,0
409,227,6,131,0
410,61,6,131,0
411,24,6,131,0
412,208,6,131,0
413,198,6,131,0
414,17,6,131,0
415,60,6,131,0
416,29,6,131,0
417,26,6,131,0
418,104,6,131,0
419,79,6,131,0
420,9,6,131,0
421,13,6,131,0
422,79,6,131,0
423,36,6,131,0
424,20,6,131,0
425,52,6,131,0
426,25,6,131,0
427,20,6,131,0
428,16,6,131,0
429,36,6,131,0
430,29,6,131,0
431,185,6,131,0
432,25,6,131,0
433,31,6,131,0
434,37,6,131,0
435,20,6,131,0
436,21,6,131,0
437,27,6,131,0
438,99,6,131,0
439,13,6,131,0
440,12,6,131,0
441,148,6,131,0
442,180,6,131,0
443,30,6,131,0
444,46,6,131,0
445,231,6,131,0
446,78,6,131,0
447,18,6,131,0
448,44,6,131,0
449,33,6,131,0
450,33,6,131,0
451,34,6,131,0
452,33,6,131,0
453,26,6,131,0
454,14,6,131,0
455,41,6,131,0
456,24,6,131,0
457,19,6,131,0
458,29,6,131,0
459,197,6,131,0
460,49,6,131,0
461,30,6,131,0
462,26,6,131,0
463,36,6,131,0
464,113,6,131,0
465,23,6,131,0
466,49,6,131,0
467,20,6,131,0
468,22,6,131,0
469,232,6,131,0
470,173,6,131,0
471,54,6,131,0
472,54,6,131,0
473,20,6,131,0
474,17,6,131,0
475,25,6,131,0
476,15,6,131,0
477,15,6,131,0
478,25,6,131,0
479,141,6,131,0
480,169,6,131,0
481,17,6,131,0
482,64,6,131,0
483,78,6,131,0
484,155,6,131,0
485,14,6,131,0
486,20,6,131,0
487,12,6,131,0
488,21,6,131,0
489,21,6,131,0
490,98,6,131,0
491,32,6,131,0
492,40,6,131,0
493,19,6,131,0
494,33,6,131,0
495,13,6,131,0
496,47,6,131,0
497,31,6,131,0
498,227,6,131,0
499,16,6,131,0
500,24,6,131,0
501,20,6,131,0
502,46,6,131,0
503,184,6,131,0
504,76,6,131,0
505,89,6,131,0
506,19,6,131,0
507,39,6,131,0
508,26,6,131,0
509,12,6,131,0
510,35,6,131,0
511,17,6,131,0
512,14,6,131,0
513,36,6,131,0
514,224,6,131,0
515,9,6,131,0
516,36,6,131,0
517,220,6,131,0
518,105,6,131,0
519,10,6,131,0
520,18,6,131,0
521,20,6,131,0
522,25,6,131,0
523,9,6,131,0
524,28,6,131,0
525,17,6,131,0
526,49,6,131,0
527,17,6,131,0
528,16,6,131,0
529,226,6,131,0
530,16,6,131,0
531,134,6,131,0
532,122,6,131,0
533,85,6,131,0
534,42,6,131,0
535,29,6,131,0
536,14,6,131,0
537,15,6,131,0
538,10,6,131,0
539,18,6,131,0
540,58,6,131,0
541,26,6,131,0
542,17,6,131,0
543,37,6,131,0
544,60,6,131,0
545,42,6,131,0
546,24,6,131,0
547,56,6,131,0
548,176,6,131,0
549,50,6,131,0
550,43,6,131,0
551,235,6,131,0
552,14,6,131,0
553,28,6,131,0
554,17,6,131,0
555,45,6,131,0
556,18,6,131,0
557,18,6,131,0
558,26,6,131,0
559,43,6,131,0
560,88,6,131,0
561,31,6,131,0
562,19,6,131,0
563,51,6,131,0
564,176,6,131,0
565,43,6,131,0
566,157,6,131,0
567,235,6,131,0
568,31,6,131,0
569,33,6,131,0
570,30,6,131,0
571,36,6,131,0
572,172,6,131,0
573,40,6,131,0
574,50,6,131,0
575,18,6,131,0
576,27,6,131,0
577,34,6,131,0
578,19,6,131,0
579,12,6,131,0
580,40,6,131,0
581,9,6,131,0
582,15,6,131,0
583,59,6,131,0
584,134,6,131,0
585,16,6,131,0
586,36,6,131,0
587,17,6,131,0
588,28,6,131,0
589,230,6,131,0
590,39,6,131,0
591,33,6,131,0
592,45,6,131,0
593,213,6,131,0
594,66,6,131,0
595,35,6,131,0
596,42,6,131,0
597,111,6,131,0
598,51,6,131,0
599,11,6,131,0
600,21,6,131,0
601,22,6,131,0
602,16,6,131,0
603,94,6,131,0
604,51,6,131,0
605,25,6,131,0
606,96,6,131,0
607,45,6,131,0
608,51,6,131,0
609,223,6,131,0
610,9,6,131,0
611,44,6,131,0
612,62,6,131,0
613,223,6,131,0
614,9,6,131,0
615,156,6,131,0
616,16,6,131,0
617,28,6,131,0
618,11,6,131,0
619,234,6,131,0
620,16,6,131,0
621,18,6,131,0
622,86,6,131,0
623,21,6,131,0
624,44,6,131,0
625,25,6,131,0
626,31,6,131,0
627,18,6,131,0
628,17,6,131,0
629,46,6,131,0
630,28,6,131,0
631,38,6,131,0
632,23,6,131,0
