Board number,Data Sent,Number of Bytes Sent,Data Received,Number of Bytes Received
1,0020001000,5,0000F85E0000EEF000010C8400016FF6000A3D9D0001DD9D00018D0C000253250001FC62001192AB0000A005000664F10001D45E0000E0380001200E0001E6BE0002203000116AF100016BCC000195FD000101AE0011A76B0002D6CF00010701000136B500114A7E000108A600017FB50002E792000325B300017FC100017FCC0000F699000117A900013501000212290007BFC20011E82E000264590000DE0D00017EA00001B6CA000109AD00128333000146E400017D380003EA4E0001A8F60000FEAE000A2B3D0001AC1000040B4F0001CFF3000D1880000796C90000F979000221460001E64A0003174C0001264400027E000001C05500038A470003B91500013E490001A4B10004440400010E4100014D4A0001412B0000EBA10001EFEA0001C8B60001FA99000169DA0006F500000291140001E9700002A05C00120A7A000149320008045A0000F140000FE0EB0001DCB90002C27F00013E1900018E810001E696001129B20002FBC400022F0D000BF55E0001C1C10003632C00024EE40001A5A600029514001178CA0000CC7C0001042900024FFD0000B1090000E075000F044600014BF50001E65500120AF20001A00F0002ED5A000131110001476800048C5000112CD90000DCE6000171B70005B851000155000007BF160005675A000183B8000183B50003157C0001981C0004020D000E6E680001F59500041FAE0005D399000141E100017AFC0001B3D90001C5F3000255210001102B0001335E0000C620000443020000AA6F000208600001C45D000AC3CC0002B7AA00025837000762AB000153EA0001132D0001D5340003672500014FCC00026B940001E6C7000249E30001D602000456030001D48D00028D2C0001D1880002CEC700018CFB0001DBC700016DFF001155CC0002FDC50001647D000158200001DA85000367DD00052AC4001161D300047B8D00015F2C0000D08C00016C0200034488000122230002293E00020D290008BFD300011E2900018FC50002D07100024F7800019C900002698A000459050000D5F3000155480001510B001149850003F9EC0004EEC800057D9000010C81000160A500011EDD0002A32B00061B0F000C01CD00016EB20003573B000ABF6100013DA10002E9820002606E0006D7770003BC5F000256D9000123D50003700E00015D570003CFEE000105A400019D6A00035E4800012AD5000323700000DA2C000573310001201A0005B7BE0001510100024DD10001CCEE0000EEA7000336C500014AF90005A2490001315D0002293D0000E5C9000466F3000132D7000367660007BBD400110B0E000305050007D993000178110001026A00025DED000194E50011145800030D87000462460002CAC00001E1820002C9750000C0810000EDBE000283DA000278E300021AFF0000C09F0004BE2D00023FF400038C5A0011018200012B9F0001A4130010DAE0000115A100027E990007ECDD000139640010EAB400035E08000994A20001D664000194210000D0360001BA070001385700110D10000148330002550D0001D11E00038D79000234350001163F0001253F001049820000A2350001103B0003FE300003F29700027422000ADEE00002A5760000DDD60000ECEB000138E90001651A000D1DB800019B2A0002B50C0001373C0000F3420008DC380011B6E70001B4C600075D9F00022EDD0002ABAB0000F58B0000C24800018050000303B6000105D600015C630001069E000F4F780001A72B00024487000339BD0004FA8900011D45000156A100010AF4000336A30001DE650000EBA1000316220001CC1A0001A3FB00019C330000900C0001DC8F00020C370010EB490000FC770001585B00024DE8000210E50001990E000A84BB0004C6E40001A8BC0001CF2C000520CC00015CED00019E090011050B0002227C00011FB50002EA7D000264A0000507980001A4B800016B29000342CA000283DA0002D4F0000205A20000E8EB00018E0400016BFD00028D820000C89D00018C71000164B50010F75A000510420010D65D0001E60E0002AB6D00011D010000AFBF0001344B000290D400013CAF00022727000520700001539200015C72000208AB0000DEAB000BF7F800114A900000D39E000541240001150100028B2500020AF40003EACC0001ED3300009FEF0001A03C00010B0600030ED8000168170003819600013DCA00038B0F0002382D0000D5F100023B64001140D30004DAC100052F760001034A0000FC0700034E870002DB950002755C001123B8001117BE000176B10002204B00015E2A000812A500011110000103500003AA3600028D84000151570001114400021FFB0001A56C0011B07E00015DF900016C7A0000F0100001BED6000248DA0010B3EA0002CB5B0002203B0000CFC7001128AE00018EDC0004791D00037A0F000253B5000127E600019A55000152A700036AA500010F510003833A00012914000195FD0001B2DC00020FE10000FDFE0000EA760001212500049F1600018C2B0010F1200001F66C0000F71600046531000105CC0000F6FE0002852700011C9500022492000186AE000578DB0000EA0200118419000198B40000EB9200084EBE0002B9A50002641C0002D3430007E26B0006493A0007477600022FAF0005EF890010C4EB00018CE40003949900016C3B0001CF150000E7080002441C0006AE7D0000FB510002BA470001C77100011E9C001152080001BCA70006FA8C0001F0F9000190400001353000022B8C0001BC6500021669000E6F620003D8210001D4E00002817B0001DD9B00037B7E0002A26B0000FB4C0001AD23000253840001DB600004C48D0001C697000333790003CBE90000F6580004E8470002617C0006CC5600011DC40001AFEF00030BC30001E5B50000DC8A0000A0340011E74C000340B50010D423000164C8000151AD000299F7000BB7DB0002E5130003856F0001D923000466890001BDD6000376B70007E61400024F700010CB9E0001FE7700010B34000D011B0008BBFD0001B88900014E8800010221000230CA0002693400012763000156E00001D3400001FF2100018BAE0007C76C00026CEA00022BBF00028DC20010E27E000113A800023C3C0003B0D9000BC643000226450000C007000255B90010C6750006213B0000AD7800013A4C00038ABF00019AEA0002BEF90001A6870001C4A600021A0300092A170002FD590003189A0001EDB80002599300018FC8000870EB0008EA960002063B00015A75000443E200014D3E0003CBB70001AE8E0002C971000183F700035B81000318170011073E00029F270010BC060002A989000117C60001B394000346CB000329F0000284D800017E8F00017C8E0006E0870001D1B600018CDE0000E6F100106CE9000170500001D5860001EC1700028E360010D395000216740001AEA3000105D9000514B9000513C0000247C40003653D000177880002AFF50000F07C0001052B000149D00001B2F300015B880000EA570000C0A70002A3D8000352CB0001BDF0000D73D50001048E000156CE0004246A0010C1F70000C3F900018E70000121CA0006F215000242900001C2ED00010B28000133B30001250800029243000184D50001C2F80001DC7300017D0700009E580001E5C1000139DE0005151F0000C0FA00026AC00003117B00021D4800014E500010A69D000153E40003F6310003AAAD00019ECD00067CDD00010D7E0000C9C800023FC20001086F000159EC000194080001865B0004E7A000025954000366A300031D120002A29500012A400003417800112D9B0005F8E10001D28B00025A400003552A000316BC0001500C0009D80C0001D18B000143F60005454100014F4E0000F11D0002596E0000E884000352810001180900028BBD000204950001B14200021E3000011F490005DF0200010A0E000111360001DE6A000FEFCB000123990010E48000014D5A0002F76D000121E800026E6700030EA900019A400000DE2A0001BA9E000235FE000147FA0002DF4100012B740000E06800023644000344BE0000E5480002AA210002D02600030935001139BD0001DE39000106FC00053914000210B900021586000183240003159B000326860003601B000239740006DA2F0000961B00021DD5000C45AA00088ADF0002710700035165000231590002C47E000244A50001098D00019EEF00059ADF0000F0FB000287E2000212D700062F370002D18900018AD10002D53200074BD500020E5C00012284000595550001C48F00013348000115040003125600018F5200025B180001CB3F000798FD0002A2000003AA3600042C910000E78E00016AF300041955000166470000B90D0000FF63000187C300011798000189F2000271EA00012CEB0005EF6B000167A600024B72001124AC0001797E0002D7480000E0590001673000010B130000E19900011D9F001135E100055DDE0000DD880000FD6C00033D6D0001AA7E00010E5300010F0B0002E6DE0001212D0001AC7C00054E960010E3620001DF3E0011C0C7000170040001A03C000465110011E9FE0000BDD4000107F100008FF50012328D0001BFE50002C1C400018BB100042D950005E891000157360002439B0002C5D100011C9E00018D3D000102E80001A0610002C88200012DCC00013346000F41780001A88E00015E070000EEE7000A63DD0005EE54001176E30002DA20000396E400060A9E0001961C00012BC30001C100000300230002201700025699000145D00002526C00014BA700020A2F00120A270003D23A001124AA0003D2C000048B02000220C7000356F30002C4E9000119460003C3E50001E300000148660001298B00015835001109530002BF3F0002D39800024AA800035A340005B0D8000246DC000205B20011371B001185EC0001CF7A0001286F0001486F0003312D0004438A00036A0B000271F7000116860002C98300011A450002CF13000122400001A6C30000B1A400010FAD000159AE00019C600003424C000FFD4D0002378B0001E03B0000EA6E00012B3400018D4000025AE500066FD9000186030004CEDD00019D79000346BA000E7C4A0003595E0001591200011E45000236B70006CA39000FEF7100026CD500110C030001E7A400019F17000318AF0001E15E0001994A000199D500016B5C00016E830002A7020005AE1B0001F84D00016F5A0007E61D0001CDD70001D9C80001AACD0000F1560000E6430003E69200013D5400024FB4000698CD0001CEA2000179670001880E0001DF9C0000E13800102D660001CF3A0003595B000193550011449400017B100001A113000376310008326B00017E150002AE4D0002512C000190850001266D0005AB5B0004E11E0000EEAC000593F20002CAB700019F2600033E3D00031B200010FBCF0001E5E80000F1ED00032F430002A7EA000DE17100026B43000104E20004A77700083B250001FC9300012F290000DA010000FB7200035E3D0000FE530005C67E0002944400031A970001E885000241B10002E0560001E9330000AFE900028C730001723000023D41000159E20004FB050000F1D500015F76000BBCAF00013DB3000336E2000828D50001248E0001BE86000180E1000204070000F1BF0000800000022DFD00040CCD000300590012003A0005B59400010CF700016BB30004541A000206300000D10A0001128400030BB500026EC100039C780003A751000278C0000141E00001956A00012BF30003660C0000FE280001CECD000265FB0002BA1300013701001195910003457E00020EDC000384F30000BDB9000162B800022086000221EE00031E9B0001DB4A0004AD7F0001AB3F0000BFC500010C1C0001900D0001610D00028CFD0002FD150001388D00031FC6000144D5000274010002A03C000216E200022B8D0001DFD30001A0070009329D0000A03A0001DA78000233D60001F9FE000581C40004523E0002AA6A0002A4630003162C00015C2B0001E82700108D50000238DA000305390003B5540003056E00013644000278B700035FA400013E2400009C7A0000B07E000439AD000EBE2C00028600000152C2000239B000017C530001CA3F000148F10002D56100010F00001138140001AFA30000EFEF0004323C000A44AE0002026400011511000293120000F3FA0001EF170000F3960006F66E000177C20008749A0011E8680001292D0003930900030C830001508900024DA1000191260001BFFC00012B8C0001C1F8000791930001319F0010700D00011A2D000121900001C5500000E025000767F7001112290003A1700000F7360009BD140002C64B0000ECEF0002A45D0000EB690001440D00026CB90002A48500017112000143E80001DDFC0004AAE20000F2260000E56B0000FF7200022381000161F300114B9F0009FCC100013379000105490002E50000014C800000EF48000251A60001193700018E4F0002E8610000EE10000287520001FCED00011DBA0002A14E00050B720001DE720011B57B00060EB500112D69000175A20001E0F700019FE700032147000201680002627900018090000133A500027EFF001138670000BFBF00060BBE00016443000339F8000261880000FF9F0011016400011A010001C0DF0002616C0001973500010C7A0001554000020F5400035E0500015D3600109B0F0002B81700024482000184220000DEAB0002654000051331000139BC00046DBD00114ECB00084F5A0001B35B00034C120010E518000306690001AD7B00017958001138490004471300024BE500022D400002BCC40004F8C60003E4F20001B2B10001200A000512EF00014A0A0000D51C00016B020000BFA7000191FE0001286F0003D66E000499570001DE7B0001307A0000CFCA0001DBC7000FD5610010832F001198490000FD010007CA66000235500002A14800016427000C89430001E4140000F481000198E20011C4500001542D0000FD9A000138D10001A4470002533200032C1800086AAD00032B160005F31B0011124D00020DFF0000EBAA00013C2E0011215100010D2E00018B5F0004687B00009EED0001C9C9001183E0000131760001E6700001CFE000016E7B0003548800111A7D0000EFE3000241D9000349D30000CBB70001EA360001775D000167E2000719030000F68D00082801000299230001464F000250D300022430,5120
2,0020001000,5,000334D20011784B00016617000212290001DC7700121F4A00037DC60002492000032F6900012E18000168A6000266790005A7AB00015B38000128720004FD63000920650000BFDD00019F830001E8CC00021CA500122C680000B0CB000D1D47000106B9000C501F000322A90011C1F20000D578001234CF0000BCB50001A3AC0000D96A00117CF4000175030000D06000058CD50000EF8D00095F1F0001E79400025D7F00025A9D000157700001149700025F810012008400016049001107570003CCC40001CDE10001690D000115C20000EFDA0001FF690003B9F80000F8CB0002CBBF000157650001818500016E48000123BD000A98B30001A1C000031FD9000304150011BDA2000114270001953900022F81000EA16B0000FEDD00014076000335100000E2380003351F000248B30002244E0001B31E0001EE2000119CEB0004613B0000E21700081953000267040003A259000272740001637A001254760002C519000377AA0001B606000145D70001B7E5000180620011800600032D5800023D790000D0D900038BDD000DC0ED0008962F0001590D000141480002E04B0002E6D30001C23400017AAB0004A3A7000102DD000238D100015E2D00016FE10001AE570001D25600018703000B9F7300027BEA0007AA7D0002CE1D0004C6220001357A001183BF0007C1310003CC150003231100023C450001EECB00015A790005BC2D0002C58E0000D1CA0001CBCA000104AE0001C2230003AE6F0001D71000044733000378DB000135070003003000027B33000185A2000249B50000FA110000AF570001E4AC000434ED0001077300011CA80001B55A0001A528000119C70001A85E000EC909000214260003E151000129BE0003658E00072A6D000D9EF70004BC4B0002CA730001E02500017938000247BA0001467B0001D7F00001EB39000244840011911D00017D880004301D000285640011E59D000249C2000212DC0000F95C000191B600014EC100061F870001C775000BC2B00003125A0001A6AE0003983900105D9B0001844300010BA00005ED8A000222A00003A6F20000EE29000110730002FA4D0000FB58000126C60001229200026A7C0000B0040010749C00049ACC0001B9C80003040A0000D68300015C410001CA680001322900029234000669B5001199EE0003938D000608DB0001F3870002136A0002AF530001A16D0002013400020CCA0000CAA80001AE180010F919000241310000DA2D0001A74B0001AA6300017B0E00036216000124A700014B46000178D00000D011000276E90001931C00116A470002A5E0000B948B0001FCAC00012505000128870001F4DB0001BEB500044C08000275380003C4EA0002CB470000FDA20003CB5B0002ABD300022C8E0000DCF60002693B0003DC1C0002EE4E0002547B0001DFA800032094000157700010E5A10007ABB500017297000150C00001B036000343A3000329ED0001845100021EB300013AFA000143A600008FFD0002977F0002E76A00016EE4000281DB0010FD040000F2A7000207050001ABFF000FBE1C0000B075000272710002FA05000198110003A6CF00016AB00002D2F2000141D50002757F0000A30C0003FA610001FE600000F7CE00016E720001DA350004779F0000C2370001D734000222E400117534000D8B9A000170C60001FE9D000145240000DE760003BAAB0002B6E400016C760002AF7C0001235F0000AFA50001A14E000330B90000E216000BB11D000D127F0001F5280001186E0001D70E000C50FC00118E0D000AB98D00011FF80001B776000288AC000213A800027F52000284240001464A0003C04D0004C4CB0003513A0000F57900014E190002BB530000DF650003119300012369000334AD000F8B61000214900002C41A00016EA10011B5BF00021A6F0001AA5F000267F500017A670002822500010A5400015B8A0000FE370001E1D400022BEB000242E700014447000194D70001C7370001C1F000028FC10000FC420001503C0002204E00022DBB0000F97500020FE70002095B0011C2350008D9020001C5770007214F0002D0B600033D7500019675000335760001A04A0001B073000171D20001B60A0001620B0000EDF5000103CB0001200500020C01000139D40000FE7A0001B8010001B3CD000444F500013CC40001A71C000164D80001738600014E780002341D001173DA00013DF1000123D5000348FB000CBCDB0002879E001245A80002152B00116DC6000171810001177E00026561000257D100025D9C000257E60006ADB800025F1C0002382E000380A10001B9AB0003D6B00001A8A00004720C0001473B00028FF200014C480000F3CC000207EC000183A10008251000017A020001EE1D0001CE8A0002EDDD00040BE20000DD4C0011D4260001815F000220B40000FF3B00014A4700016DE10001D8AE00017E930002365400015736000283A10000FCA90001B40E0002F8410004AA5100018CA60003BAD300028BCE0000CBEE0000CFD5000AC9BF001182DF000327E000022E6D0011B35F0001A1D00002942C000276A20001DACE0002C0EA000202EF0001EF230001AB3B000119DE000585890001994F0011737D00020A0D0001820800056CA90000F8C00000FEF900021FEB0001BAC400118A870000F4D3000A74EB00031E350001536500041F52000181240001442B0000E0240006CD6B0003AE5B0001283D0001AF950000A0AF00020CEA000146250001A1990001E79B00031C710008DF78000246CF00022ACB0011B5610000D6B8000272BF0001AE0B00011645000152A500017F7B0001F07D0002DE6D0001AB11000151A20001A28B00024CC30003F51A000207F10005D6780000B7C90001914E0001F4930001B6790000DF2E0002AECC0001EC8C000145FC0001D68200022367000377F300026BC300064A9F000285680011B7D7000110BB00022DCB000207E000019E4900016620000EC25B0002011700027A9A00055D610000F8C60001B17D001176E800015F30000310EB00043A1D0001878A0000EB4B0003FE66000151600002CE4F000108AB00019F3D000691A500019B0700015D3E000155E10000F8FC00030661000263A10000AFFB0001CFA2000286970000FE110002D9B60001F5D8001144F0000375EA0001579C0000EEB4000299A000013BBB000393910000E41B000181C4000141E30000DE8A0000FFB600047A7E00024EBE0001FA8E0000F06800030B23000175C90002828C00023D180011AB6000019BF600059266000399EB0001279300033540000188F80008F844000220C9000152F80001F76B000111FB0001D3E70001C5D9000363C30002D3970002161C000150010003AD55000225510001C06A0004A77500013A25000133A800015B090001BEA90005101500012AE5000103910001955B0003138B00014175000347B5000125F6000C96FB000728820001DB00000537D8000162570000FED20002B24B0003D5A10001AA8100096ED70002F4D0000A800A0005125B0001C474001075370006D95B0006480E0008DDE8000F970800027C4000031B21000389910001597C0002DEBA00015BCB000113D5001002220001794500022361000A17B00001B9D90003024B0002839600075FD9000293B1000139BB000329570001F0FF0003C7D50000FB79001266820001B8AD00014FD50002348D0010E5800000D7420001679200016A7C0002C1D5000246EA0006087C00024FAF0000F12900022AF700026ABC00030A6E000FE40E0000CFA300019D0F0011A5010002A7D40001ABA10005B39E0001410E0010B94C0001DCDC00020D600001A7270000FADF00019165000DEBC70002B2C70003864E0002B4FF0011A8510002509400027BB300048DBC00014D310000F988000238B100017419000263030010290F00022D6200023C01000285410001A9E900033B310003251C0002FF6D0008BEA10000F2B000026D3F000D325E00014BBE000157D200019E0C00012E8B0000800B0001BD9B0003CC760010F93D00023DFA000CEEF30001A73400112A9300021459000149D100012FFE00019DFD000111CE0001013A0003448C0007F6FA00061321000228DF0001A1E9000244710002D8870001AF2D000198310001437200014A3F000523EB0001A60B00020B7A000132B00001B8C10000D97C00028BE3000194A50002768E0003C2EA00017B88000397D00011CAF700024153000108480002254E0001DC9700012E17000170EC00017F5E000197AA0005CA2D000189220002BF510000CD350000ED7D0001A5F40006420300030E3B000427B800013C8D0000D1D4000220CD0001A051000148660000C0730000EA740001CE170000FD3B0000DE5400018FE1000188E20012183A0001E71F0004C92200019E5A0011E3FB0001ABAE0000E5BE000454F400034B0500010E390006BC4C00053205001194E20000DFC20000CBD10002912D0002BCF50002B65300023CC500015D3500017BBE00013E59000291A700048CA200074A1D0002366E00014884000621800000D11D000156D30004BEE70004C42C0011FD760003E9DE0001C25C00025F540011A5940003010F0004F3DD0001FD8900029D8000023F1400026563000142110003212E0008AD9D0002D88B0001D352000326670001949200123DA60000DFD00000AF9D0003C6D1000122640001733800120F38000154D10004732B0001BF1D00026FE80001A261000F82DF00010A280002EBD300057E8500037643000166CC000749630000D76A0000FCE00002999B0003B7000001AA6D0001A4210001AAA30000EEC1000313F8000246A500016F4B000100C900035D1900031AEB00051BD300019F990002FA4F000458D60010691500032BFA0002CF6C0000F84700079F6600014CEC000322F20002F7E700010C92000111A5000302F100018E4E00033C5700020A6B0000E0440002697A0011703F00010B790001EFB30006C1B400046D010002A6B2000775C4000F3D7A00022952001208C6000276AF00019E61000102240007349D0000F9E3000326C50000CFE00003581B0003A1AF000126AF00020B780000FF470000FD670004616D000294CE0003D95A00036EC700013EB00002424D0011C3CE00024BF2000391500001F6D20000E8530002148F000193F100010E5B00016C3B0001D57D0002478300019BC900120E3100011B5D0001DF39000152A700018CFA000325F90005D1810003A000000136BC000104C9000220FB00025E56000235D80000FF2A0000FF5B0005DBA9000484560000F37A00042C6E000178470000CD98000233460000AFF20010A0E60000DD990002A5E10001CBAC00017AB400118E330000E3A40008CAAC00083FFA000202C80001173900015BCC00017EB00006CD3B000913E900013AFA000BCD600003B8F70001FB9A000153DA0001844800029F4F0003BE6C000187B30002A1250011D6080008F107000FC7420009AE26001167E30000E8CE000168A00000E922000990850001378D000546220002403B001189500003041700019ED70002C53E0002963B0001CFF20001DC540004375D00010A5400012A430003394C0008547E0001FF1800015C940012AE800002936A001162B30004248F000231A20001D23600011956000434040003F7FF000175EC00014AE300058173000110860001A6AA000491BA0000FFEC00018C1000013DC200022C790000ED8800025E79000514120000F3840002371400022AF5000148000002F9AD000A9C980001CCF9000179390001A11F0001DFAF0002D55000028F5100018A3E0001F0B600016E9A0000F92E00016E0100020673000D4C1F00016F7600118B42000A25480007A94100032C020001579900012EFF00036947000218AA00015CE800013B2F0001324B000107A3000495B60002AF26000163BF000120C1001148040002D1750000E8010001D4FB0011CF460001160F00027CC70009C51E00112FC50000B0470001FAD6000171BF0001C8B30000D8F4000141BA0001631C00115C930001B9130001CD82000241BF0001BBCB00023C390001C76200020E93000F43C100038C7F0011E70200038C920011BFE100017AF50001281100013B160000AB8F000163DE000C155F00033969000238C0000105EA000ED4B70003208000010B14000618E3000235B70001AA7F00014DF0000817890002CFBB000164A800115FF400018E44000D2DEB000161B800010DB4000100DF0000E0CB00013B4B00012F3B0002CBAB0001FB020002998000119E230001B75400011BDA0003AE6A0000CB5B000A5D210002550400010F2200040F2E00024DFE000525660000ED4900015EA5000191DB000135E5000232420001B9B00002E8800002A0880001B3C30001D29E0001C5BE000263270003FF870001923F000FF093000184D4000206240002976F000264910001AA3300018CDA00079B9600024001000298660001E8A30001BEE300028C8500033DDF00059EA4000195210000E05E0002E7FE00011F6C0010EE740001C17A00070F930005B13B0010A1A700084C7D00072D3F0002137B000176CE0001C4A600013112000264F4000246720001B19000010CB500013D7500012C4E0000BC5A0002026D0003163500020BDB0000D3840011BEFA0006375A0000FFF1000370F10000D0220011256D0011448C0002184100026069000151100001054B000147650010888700019AE4000141F6000188740001AA7D000374F30001ED5700022024000191B300052E3800014C3F000167290001A81F00014F9900019AC200053526000445ED00019A160001BDBB000184670001773000036F010001C0340000D234000DAA450011062B00023ED800025858000302F00001A3B500018FA10001C3310000D87A0002C8E9000155F10005118D00121D8A0001CC3100112F380001F7840001422C0000ED7300025AA60000A07B00056EAC00066AF000030840000360320001DFA600019DEB000280E9000185870000C95B00014AC9000198BF0002042500012E44000129620007400D0005455A0001327C000191A4001130E50005DC920001AFC400028E980004E2000002535C0000ECCF0001B7E70001A384000195B10001D4140001C5D500013DC800022D7B0001DFD5000308EB000397DF000145A0000185230000E1650001D7BA0000FBFF0001F3C7,5120
